id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,Topic,sentiment
1.46E+18,26435146,Mon Nov 15 22:14:54 +0000 2021,0,1,"Edmonton, Canada",36,@ellie3737 @JustinTrudeau Do your research on this poison and decide after. Vaccine has killed thousands and many more sick with lifetime illness',V,positive
1.46E+18,91712111,Mon Nov 15 22:13:56 +0000 2021,0,0,Calgary AB,2780,"@Al_Mc72 @marcus_t_ward I’m sooo lucky through obsessive N95 wearing, hiding (our Fed gov paid us $ to) &amp; being scared &amp; neurotically careful because we’ve had the worst provincial gov in Canadian history thru Covid (@Alberta_UCP)(our premier handled it like tRump) I haven’t caught it.",P,negative
1.46E+18,1.02E+18,Mon Nov 15 22:13:34 +0000 2021,0,2,"Edmonton, Alberta",337,"@COVIDUpdate2020 In their defence, sending alberta residents an alert that COVID was an “emergency” at wave….. 3?4? Was pretty dumb",P,negative
1.46E+18,40824514,Mon Nov 15 22:13:12 +0000 2021,0,1,Calgary,817,"@npparikh @dick_nixon Trump had a ""good economy"", until COVID",P,neutral
1.46E+18,3236156194,Mon Nov 15 22:11:14 +0000 2021,1,7,Edmonton,717,"@jbrough @KevinCTV They didn't plan on vaccine passports until, oh shit, I guess we need vaccine passports after all.  They didn't plan on acquiescing to $10 per day childcare until, oh shit, do we want to in '23 or not?  There are good people in government trying to give good advice, but...",P,negative
1.46E+18,960592260,Mon Nov 15 22:10:52 +0000 2021,0,0,calgary,129,@invest2the @Highgra91300700 No. I critically think and so my own research. The vaccine is to prevent severe outcomes. And should be taken by anyone who wants it.,V,neutral
1.46E+18,2303465318,Mon Nov 15 22:09:18 +0000 2021,0,1,"Port Perry, Ont. Canada",23,@ekkiet So you agree to not preach the gospel to people if you feel they are unsafe over a virus that is 99% recoverable. Are you checking for Hepatitis. It can stay viable in dried blood for up to 6 weeks? Do you also have a metal detector as you enter. Guns can kill more than covid.,U,neutral
1.46E+18,63801181,Mon Nov 15 22:07:48 +0000 2021,0,15,Malta,11,@Bobby1897 @SamanthaTaghoy @calvinrobinson @LBC @IainDale Why did you feel the need to share your vaccination status ?  You can have an opinion regardless of whether or not you have received a double jab,U,neutral
1.46E+18,16385645,Mon Nov 15 22:06:00 +0000 2021,1,2,"US, UK, Canada",40725,"A high dose of the purified form of eicosapentaenoic acid, icosapent ethyl, failed to significantly reduce hospitalizations or death in patients infected with COVID-19 in the PREPARE-IT 2 study. #AHA21",C,neutral
1.46E+18,1.34E+18,Mon Nov 15 22:01:22 +0000 2021,0,1,"Edmonton, Alberta",248,"@johncslaughter It is bull-it we're receiving about this virus! I am not getting this so called vaccine until i get taken to jail, and even then, maybe",V,negative
1.46E+18,15769858,Mon Nov 15 22:01:06 +0000 2021,6,7,"Edmonton, Alberta, Canada",182496,"Keith Gerein: Shelter crisis in Edmonton deserves better than slapdash, last-minute response   The number of Edmontonians experiencing homelessness has exploded during the COVID era  #yeg",P,negative
1.46E+18,25287690,Mon Nov 15 22:01:06 +0000 2021,3,8,"Maritime Provinces, Canada",165816,"Nova Scotia is reporting three more COVID-19-related deaths, including two that are connected to a long-term care facility at the centre of an ongoing outbreak.",C,neutral
1.46E+18,193333889,Mon Nov 15 22:00:56 +0000 2021,0,1,"Calgary, AB, Canada",3058,"UPDATE &gt;&gt; The only COVID-19 immunization records that will be accepted at the Oval are ones with a QR code.  Vaccine records issued by other provinces and territories will also be accepted, as well as the ArriveCan app for international travellers.",V,neutral
1.46E+18,26435146,Mon Nov 15 21:57:10 +0000 2021,0,0,"Edmonton, Canada",36,@OmarAlghabra How about fighting it against big business who actually do the most pollution and China who's pollution has gone up quite a bit. How about stop spraying cleaners to kill Covid. Spraying these chemicals are creating more pollution in both air and water.,U,neutral
1.46E+18,613802332,Mon Nov 15 21:57:09 +0000 2021,1,1,"Calgary, Alberta",2678,"Ummm, it just means the vaccine is working and there must have been an unvaccinated person licking the doorknobs at the hockey arena. I sure hope the 3rd shot will finally protect these young men from those filthy unvaxxed.",V,neutral
1.46E+18,1.04E+18,Mon Nov 15 21:53:47 +0000 2021,0,0,"Saskatoon, Saskatchewan",110,@adrianmacnair @BumfOnline How is someone declining a leaky vaccine with non-sterilizing immunity putting anyone at risk?,U,neutral
1.46E+18,182968639,Mon Nov 15 21:50:06 +0000 2021,0,5,Downtown Canada,2289,Also RIP to the Granddad who died of Covid last year 🥲,A,negative
1.46E+18,18982486,Mon Nov 15 21:50:03 +0000 2021,1,0,Calgary,84049,The NHL has postponed the Ottawa Senators’ next three games this season due to an ongoing COVID-19 outbreak amongst the team.,T,neutral
1.46E+18,20338839,Mon Nov 15 21:48:14 +0000 2021,0,1,Almost Canada,4198,"@DannyVer4 It was ok. My students were awesome, but I feel so sick from my Moderna booster and I’m headed to my night job. How was your day?",A,neutral
1.46E+18,50547284,Mon Nov 15 21:45:56 +0000 2021,31,170,"Calgary, Alberta",14349,Vaccines don't have an impact on sperm.  But you wouldn't know that if you believed the eugenics-propaganda that is regularly shared on social media by alternative medicine gurus who are married to anti-vaccine ideology.,V,positive
1.46E+18,214074911,Mon Nov 15 21:45:53 +0000 2021,0,1,"Calgary, AB",341,Why you cannot trust US Covid data,U,neutral
1.46E+18,1.17E+18,Mon Nov 15 21:45:47 +0000 2021,1,2,Treaty 7 territory,204,"Knowing that many parents have increase in stress and substance use during #Covid_19 and that many children have lost a parent to a toxic drug supply, the conversation about the impact of #stigma on children is more important then ever. 👇🏼👇🏼 @STARLINGS_CA",C,negative
1.46E+18,1.38E+18,Mon Nov 15 21:45:39 +0000 2021,2,7,"Calgary, AB",1359,When the item returns I’ll be looking for path forward that holds these two priorities in balance. #yyccc #Covid_19,U,neutral
1.46E+18,1.38E+18,Mon Nov 15 21:45:38 +0000 2021,2,11,"Calgary, AB",1359,Re: Covid Mask Mandate debate at Combined Meeting of Council. The City does need to be able to respond to the local health situation if/when numbers spike and is why I voted for the amendment by Cllr. Wong.,P,neutral
1.46E+18,24860778,Mon Nov 15 21:45:01 +0000 2021,0,0,Beyond the wall,153,@ljamie6 @BarmakGirl @NYCHealthCommr  says similar.  Hosp rate of vaxed seems consistently low.  Infection rate rises among vaxed w waning. Maybe booster reduces that.,V,positive
1.46E+18,411912180,Mon Nov 15 21:42:58 +0000 2021,0,0,Calgary,68,@albertaNDP @RachelNotley @MLAIrfanSabir Remarkable stupidity. By what measure does he deem what is failed or not? I agree that opening this summer and dragging on vaccine passports was the wrong decision but is there a statistical measure by which he failed and if so what is it? What is the correct political choice?,V,positive
1.46E+18,101193997,Mon Nov 15 21:41:37 +0000 2021,0,0,"Calgary, AB",3098,"Definition of anti-vaxxer: a person who opposes the use of vaccines OR regulations mandating vaccination.  Personally, am strongly opposed to mandatory vaccines, or whatever the new mRNA gene therapies are called.  And don't care what you do...but dislike your narrow-minded view",V,negative
1.46E+18,1311742206,Mon Nov 15 21:40:20 +0000 2021,0,0,"Calgary, Alberta",133,@TannerCornell5 @VanessaCariddi @angieyanda @WikiDocJames How many unvaccinated people are there who contracted COVID yet were not hospitalized?,A,neutral
1.46E+18,1077564920,Mon Nov 15 21:37:40 +0000 2021,0,1,Calgary Alberta,40,"Fauci warns the vaccinated of waning immunity, declares COVID booster shots 'an absolute essential part of the program'  via @RebelNewsOnline WHY is this man not in prison for lying to congress? @RandPaul @GovRonDeSantis @SenTedCruz",P,negative
1.46E+18,2353474117,Mon Nov 15 21:37:15 +0000 2021,1,2,"Warman, Saskatchewan",2131,"Prairie Spirit's new administrative procedure AP-520 - Vaccination for Employees, Trustees, and Other Individuals comes into effect on Tuesday, November 16.   Details in the Director's letter to @prairiespiritsd families:",V,positive
1.46E+18,2364181634,Mon Nov 15 21:36:44 +0000 2021,0,6,East Anglia,18886,@peter_sarris Oh god is this like a historiographical version of Covid denialism,U,neutral
1.46E+18,2452076066,Mon Nov 15 21:35:29 +0000 2021,0,1,,105,@ctvsaskatoon  And yet they told us the vaccines were perfectly safe.  🙄.  And now the Ottawa senators have had to postpone 3 games (for now) because of a covid outbreak.  In an entirely vaxxed team.,V,negative
1.46E+18,134198093,Mon Nov 15 21:34:10 +0000 2021,14,59,"Saskatchewan, Canada",28886,"Our staff are working very hard to provide you w/ health service/care. Once again we ask you to be kind, polite, patient AND respectful when in a: 🏥 SHA facility or home 💉  vaccine clinic 🧑 testing centre  Or when speaking to someone by phone, by email or through social media.",U,neutral
1.46E+18,1.22E+18,Mon Nov 15 21:33:47 +0000 2021,0,9,Calgary,429,"@KathyKucemba @BBeavan @WestJet And what we really must do is submit to the all knowing government! As the politicians say ""covid has created a political opportunity""! If you are not aware that opportunity is the Great Reset, you will own nothing and be happy!",P,negative
1.46E+18,3249559783,Mon Nov 15 21:32:30 +0000 2021,0,0,"Edmonton, Alberta",626,"I've decided on my set list for Friday night's gig with Rob and Spencer. Here's one song that will be on the list. Hope to see you there - Blue Chair Café, 7 - 9.30 p.m. $15 cover. Proof of full vaccination required. For reservations call 780-989-2861.",U,neutral
1.46E+18,1283499774,Mon Nov 15 21:31:34 +0000 2021,1,1,Edmonton Alberta,1316,🔥PONOKA ALBERTA!🔥 • RCW finally returns to Ponoka on Saturday November 20th! • Tickets available now at  by etransfering rcwtickets@yahoo.com or at the legion office. • Proof of vaccination or a negative COVID test is required  •,U,neutral
1.46E+18,138099943,Mon Nov 15 21:30:14 +0000 2021,0,1,"Saskatoon, SK",46438,Monday marks the deadline for City of Saskatoon employees to submit their proof of COVID-19 vaccination.,V,positive
1.46E+18,1.22E+18,Mon Nov 15 21:29:11 +0000 2021,0,23,Calgary,429,"@BBeavan @WestJet Since we now know the vaccinated can still get covid and transmit covid, does it really make any difference?",V,negative
1.46E+18,22020109,Mon Nov 15 21:28:51 +0000 2021,1,3,"Calgary, Alberta",8966,"Will be tuned out for a while catching up on other stuff.   Reminder: COVID face coverings update and later tonight (maybe tomorrow), climate declaration. #yyc #yyccc #calgary",U,neutral
1.46E+18,22020109,Mon Nov 15 21:27:54 +0000 2021,0,0,"Calgary, Alberta",8966,They've tabled that item (as amended) and it will come back with appropriate language on the COVID face coverings bylaw.   After the pm break (4 p.m.-ish).   Now on to public hearing and 20+ items. #yyc #yyccc #calgary,U,neutral
1.46E+18,353365146,Mon Nov 15 21:27:31 +0000 2021,2,11,"Calgary, Alberta",3409,"@LeylaDAsadi Agreed, Dr Asadi. • 3rd lowest % of age 12+ fully vaccinated • haven't even caught up to August inventory • generously assuming 15K/day for 1st, 2nd, 3rd doses combined • still takes over 76 days to use up doses already in storage (~ 30 Jan 2022)",V,neutral
1.46E+18,236991616,Mon Nov 15 21:27:11 +0000 2021,0,1,Calgary,261,@zainvelji Telus 5G working great in Dalhousie #yyc. Or it could be my third COVID dose.,U,neutral
1.46E+18,129758267,Mon Nov 15 21:24:32 +0000 2021,0,0,YYC,312,"@treegrounds @Kim47874099 @gccarra @InglewoodYYC Semantics. You’re paying for the vaccine with your taxes, it costs you $0 extra to get the vaccine. Hence, free. Do you know how Canadian healthcare works?  Just say what you really think “y’all can’t make me take the 5G syrup, Bill Gates ain’t gonna put his robots in me!”",V,positive
1.46E+18,228477243,Mon Nov 15 21:22:38 +0000 2021,0,2,Edmonton,2858,"@atypicalalbertn The arguments I’ve been seeing the sports fans raise in many circles is the vaccine passport is the key barrier. My point was it isn’t. There are many other factors as you laid out here but it’s not the passport alone, or for that matter the most important one.",V,positive
1.46E+18,1.13E+18,Mon Nov 15 21:22:22 +0000 2021,0,0,"Saskatchewan, Canada",341,The vaxes vary in effectiveness.  Something like 70-80% effectiveness I believe.  So they don't guarantee you won't get Covid.,V,neutral
1.46E+18,1.35E+18,Mon Nov 15 21:20:44 +0000 2021,0,1,"Edmonton, Alberta,Canada🇨🇦",716,@OrcaBC101 I still think we should cap how many planes and rockets destroy our skies and  proved the temp lowered when we stopped flights in beginning of covid,U,neutral
1.46E+18,8.73E+17,Mon Nov 15 21:19:56 +0000 2021,0,3,"Edmonton, AB",2951,"I'm still not yet used to the fact that, no, Covidence has strictly nothing to do with Covid.",U,neutral
1.46E+18,1.18E+18,Mon Nov 15 21:16:36 +0000 2021,8,33,"Calgary, Alberta",8016,Hundreds of Edmonton city workers demand a stop to forced vaccination  #Yeg #Yegcc #Sohi #MandatoryVaccinations #abpoli #COVIDAB,V,negative
1.46E+18,626200532,Mon Nov 15 21:15:23 +0000 2021,0,8,"West Coast, Canada",211,@Khelsilem @sailorrooscout for everything to do with vaccine efficacy.,U,neutral
1.46E+18,8.80E+17,Mon Nov 15 21:13:39 +0000 2021,0,0,"Edmonton, AB",102,Great article from @ctvedmonton on the importance of medical-grade face masks and proper fit to protect from COVID-19:  Order the same masks trusted by hospitals across Canada from our online store at,U,neutral
1.46E+18,217821689,Mon Nov 15 21:12:59 +0000 2021,0,0,Calgary,521,@HrdlickaJulie @jkenney @rebeccakschulz @JustinTrudeau This puts money directly into the economy and allows (for many) women re-entry back into the workforce after the past two year’s decimating COVID impact. What a win for Alberta. What a win for women!,P,positive
1.46E+18,2324292356,Mon Nov 15 21:12:30 +0000 2021,0,3,Fort McMurray AB,201,@xBaesick @icemyeyes @PR_NHL @adater @Senators Because their smooth brains don't know the the difference between a vaccine and a cure.,V,neutral
1.46E+18,238205888,Mon Nov 15 21:10:01 +0000 2021,2,2,"Kingston, ONT Canada",4603,#queensu expert @skepticalIDdoc @QueensuDOM talks to @globalnews about the risks of Canada delaying the COVID-19 vaccine booster shots for too long.,V,positive
1.46E+18,1.25E+18,Mon Nov 15 21:06:52 +0000 2021,3,1,"Saskatoon, SK",516,Health messaging is tough—especially about high salience topics like the pandemic!  This group is looking at public health messaging during COVID-19.  Survey is here:,U,neutral
1.46E+18,428462430,Mon Nov 15 21:06:06 +0000 2021,11,40,"Regina, Saskatchewan",1170,"@alexboutilier @denisebatters It wasn't the leader that lost the election. It was the Conservative Party trying to have it both ways by running on a Conservative Platform of loosening gun laws, denying climate change and not pushing vaccine mandates to having to walk back on those things during the campaign.",P,neutral
